controlled	FI17057	a58c4bf3-651c-50cb-a216-ac3c8ece4bed	91b4aa58291e9c113145d4a74db61fd5.bam	DO218139	SP118462	Normal - solid tissue	SA544700	Collaboratory - Toronto,EGA - Hinxton,Azure - Toronto,AWS - Virginia	BTCA-SG	PCAWG			BAM	1.63296308719E11
controlled	FI27818	517b183d-897d-5c05-bf87-ec7c2ef3baa6	2ec6b917978ffd7545a56250b6522199.bam	DO218351	SP118688	Normal - solid tissue	SA544937	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	BTCA-SG	PCAWG			BAM	1.64111236961E11
controlled	FI805023	fe7f94e2-f21d-548b-9e15-19e7075c3c57	-bae038429ec4b7785bac22581f381f33.bam	DO218417	SP118706	Normal - solid tissue	SA544956	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BTCA-SG	PCAWG			BAM	1.96665507E8
controlled	FI805911	a4888b14-6ba7-5139-816c-5c9ae7ac59ab	-80ae5df80bd3e08383ed80f48e4dab58.bam	DO218440	SP118772	Normal - solid tissue	SA545023	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BTCA-SG	PCAWG			BAM	4.04070951E8
controlled	FI38645	f57f2e18-d15b-5884-805c-1c9d0df55fac	6047b764df227f9e79bfd1b0c10e5c0c.bam	DO218535	SP118868	Normal - solid tissue	SA545123	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	BTCA-SG	PCAWG			BAM	1.58140962713E11
controlled	FI41441	d9ddadc1-9a95-5edb-9d6c-e221c75842b5	45960bcbf9c4b164bbcb007b780ae426.bam	DO218550	SP118893	Normal - solid tissue	SA545149	EGA - Hinxton,Azure - Toronto,Collaboratory - Toronto,AWS - Virginia	BTCA-SG	PCAWG			BAM	1.37943558108E11
controlled	FI805935	0f574a48-c841-5f50-a3d9-650b83aaa07e	-91b4aa58291e9c113145d4a74db61fd5.bam	DO218139	SP118462	Normal - solid tissue	SA544700	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BTCA-SG	PCAWG			BAM	2.46848253E8
controlled	FI805915	03bb2b1f-900d-5f1b-b658-fc723a07a84d	-2ec6b917978ffd7545a56250b6522199.bam	DO218351	SP118688	Normal - solid tissue	SA544937	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	BTCA-SG	PCAWG			BAM	2.17393557E8
controlled	FI805927	a6ee94d8-cf20-5a4f-95a1-59560c23f4c2	-45960bcbf9c4b164bbcb007b780ae426.bam	DO218550	SP118893	Normal - solid tissue	SA545149	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BTCA-SG	PCAWG			BAM	3.2483155E8
controlled	FI805931	b9e1e813-9062-55b3-8b9a-31bbe68597ab	-eb62d67453bbc1e8cf861ca19bdf7f5a.bam	DO217850	SP118165	Normal - solid tissue	SA544387	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	BTCA-SG	PCAWG			BAM	2.01363889E8
