controlled	FI811045	7c2f6c6a-5233-5f28-8c79-f532738dd6d2	-b9417e890ae226e91b26effdbc95720a.bam	DO48757	SP107146	Primary tumour - solid tissue	SA515456	Azure - Toronto,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	5.86686409E8
controlled	FI811001	deff7264-c30d-568d-b1b5-3e9fe7a0b257	-a76aa4632601f4929b2406aeda6434b9.bam	DO48712	SP107063	Primary tumour - solid tissue	SA515314	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	2.89405353E8
controlled	FI9760	48c5d06c-246c-566d-93b6-3a8f9aabfb42	aa2cf92ea36e841d4a6e581487d7ba35.bam	DO23520	SP50121	Primary tumour - solid tissue	SA270404	AWS - Virginia,EGA - Hinxton,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.28338274335E11
controlled	FI36383	b89354e5-901b-5020-a231-aa14a2d6a55a	efaa63df12212ce97c6f0a3f721d1681.bam	DO23544	SP50169	Primary tumour - solid tissue	SA270452	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.62622873216E11
controlled	FI810599	a5341212-8bce-5406-955e-a832c58089e5	-97ace2f7fb41b232024573f27e09f155.bam	DO45111	SP98941	Primary tumour - solid tissue	SA501477	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.273920264E9
controlled	FI15200	a33d37d4-a485-54e6-bc6f-fc88dd5e2e29	b9417e890ae226e91b26effdbc95720a.bam	DO48757	SP107146	Primary tumour - solid tissue	SA515456	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.34143388601E11
controlled	FI15110	532cca8b-cb1e-5bda-b561-44b21c60045d	0930da74bbf9f92654b5fa454319ce96.bam	DO45247	SP99217	Primary tumour - solid tissue	SA501498	EGA - Hinxton,AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.61397036601E11
controlled	FI28581	ba761fb8-b862-55b1-829a-e6783818b3cc	6559869eca3fce04ad1da2315d71bbe4.bam	DO45181	SP99085	Primary tumour - solid tissue	SA501615	AWS - Virginia,EGA - Hinxton,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.23520088079E11
controlled	FI5997	469fe5b4-fe50-5de0-8085-6a64e9328c8d	1e4ee6a031f54daaecbc0822721fe17f.bam	DO45307	SP99341	Primary tumour - solid tissue	SA501626	Azure - Toronto,AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.55473740317E11
controlled	FI5606	9d7abec1-1c0d-56e2-bd16-cc644588b24f	00e9c36d0ad263811cbb20d20a930ca8.bam	DO45161	SP99045	Primary tumour - solid tissue	SA501575	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.18519159461E11
controlled	FI12826	eec2e767-59f1-5f58-b3bd-0aeec55ec223	4a953fb72cd2994d70578b6dd9e7f666.bam	DO23521	SP50123	Primary tumour - solid tissue	SA270406	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.38587270844E11
controlled	FI6428	405023e7-2713-5c3f-be7b-69f9497f0d43	c816e85edb2da26ded3820bcbb448e8b.bam	DO45096	SP98909	Primary tumour - solid tissue	SA501446	Azure - Toronto,EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.36764701403E11
controlled	FI810841	62ca2eb2-ac25-5442-805b-c47634fa0cdb	-c351e477d3466759639105da2783c98c.bam	DO45229	SP99181	Primary tumour - solid tissue	SA501457	Collaboratory - Toronto,Azure - Toronto,AWS - Virginia	LIRI-JP	PCAWG			BAM	3.66876946E8
controlled	FI810735	82dd2762-9f39-5cde-8c46-fd9ac3033889	-3e7eae0d66e1b983bc73f49fce020232.bam	DO48672	SP106993	Primary tumour - solid tissue	SA515214	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.400560879E9
controlled	FI11743	ff81be9c-7802-5cad-abc5-3c25ed9be865	ca7c67691c436029141e2ed6e4f92720.bam	DO50831	SP112245	Primary tumour - solid tissue	SA529830	EGA - Hinxton,Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.11333636536E11
controlled	FI25501	265652c9-cdb2-503c-b826-8d829fd8c630	792cad237dc07283adb7920e1ffd874d.bam	DO45259	SP99241	Primary tumour - solid tissue	SA501526	Collaboratory - Toronto,Azure - Toronto,AWS - Virginia,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.35849224777E11
controlled	FI50515	1dd79d66-45de-5e88-a169-9bcadd81f10e	83cbebb6565258efee389fedb013cdfb.bam	DO45185	SP99093	Primary tumour - solid tissue	SA501623	EGA - Hinxton,Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.01897732222E11
controlled	FI10971	53d6a8d9-6d86-57f6-90f5-c86bd4ed052c	20c0ae23596db7d30a8d25dcd69bb760.bam	DO44740	SP97681	Primary tumour - solid tissue	SA499742	EGA - Hinxton,Azure - Toronto,AWS - Virginia,Collaboratory - Toronto	LICA-FR	PCAWG			BAM	1.17184287525E11
controlled	FI805013	de30020f-88c6-5012-b0ad-6150b1cc8417	-1c699aa07bf9ef539467388264b4a749.bam	DO45035	SP98839	Primary tumour - solid tissue	SA501371	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LINC-JP	PCAWG			BAM	1.818441501E9
controlled	FI35668	7127ff47-e19b-5329-a25a-4da555090f70	f545aa1d53b0f4bb458651dcdcb712a3.bam	DO50800	SP112182	Primary tumour - solid tissue	SA529743	Azure - Toronto,AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.2791001146E11
controlled	FI35686	aeeca212-7043-5f10-b051-927bcf3d2334	72f6b7109433e5a02c9a9c2113206858.bam	DO50791	SP112165	Primary tumour - solid tissue	SA529732	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.33641292625E11
controlled	FI49166	6347276a-bbb0-5d59-8cc5-7018222540b8	05583800119914748b9079e50ee7bf47.bam	DO45197	SP99117	Primary tumour - solid tissue	SA501639	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.20820169073E11
controlled	FI38628	ec50c47f-b070-59ce-aa5b-cebd924fce85	e51a014424eafec8161982ecd988737a.bam	DO23528	SP50137	Primary tumour - solid tissue	SA270420	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia,Azure - Toronto	LIRI-JP	PCAWG			BAM	9.3095117059E10
controlled	FI2188	6eabe5e9-2dd5-528c-bf67-8732a1bf7893	21b242d2051c3bcb0e189db479b57d96.bam	DO50839	SP112261	Primary tumour - solid tissue	SA529849	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.23824633668E11
controlled	FI8035	bdf70e74-c1cf-52ae-b526-4eb3f8a0287f	825429c98f2515e38bd404fb6c9c142a.bam	DO48674	SP106998	Primary tumour - solid tissue	SA515218	Azure - Toronto,Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	LIRI-JP	PCAWG			BAM	1.12952565658E11
controlled	FI811111	79ac71dc-9bfe-5e4c-9f18-de04a57fac93	-d85d950111c04ef170317bd35234cf84.bam	DO44806	SP97747	Primary tumour - solid tissue	SA499801	Azure - Toronto,Collaboratory - Toronto,AWS - Virginia	LICA-FR	PCAWG			BAM	6.19785212E8
controlled	FI811065	2f30cb45-966d-5924-b25b-9a31ab51f639	-359f4fff9552c1146709bb377eac62fd.bam	DO23551	SP50183	Primary tumour - solid tissue	SA270466	Collaboratory - Toronto,AWS - Virginia,Azure - Toronto	LIRI-JP	PCAWG			BAM	5.50484311E8
controlled	FI811017	dbf78d7a-6573-5936-9910-42778015d264	-85b01a3f26054fbde17f8e0a5761c2e3.bam	DO48728	SP107094	Primary tumour - solid tissue	SA515367	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	1.94725634E8
controlled	FI811037	3357440f-ce74-50e8-acd7-9b788b6111fa	-6f46f53a23f04777342e1c141018162a.bam	DO48736	SP107109	Primary tumour - solid tissue	SA515389	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	2.66219784E8
controlled	FI811057	aa4f9579-e649-5471-bfe7-ba1dd4d9e3ef	-779d155d63ef5c00f34771e1c703511c.bam	DO45281	SP99289	Primary tumour - solid tissue	SA501578	AWS - Virginia,Collaboratory - Toronto,Azure - Toronto	LIRI-JP	PCAWG			BAM	7.82593847E8
controlled	FI811009	d86236b8-7f8a-5a74-a227-5f6e7d97e1c7	-24553ea58b132575d9b704959a351cff.bam	DO48719	SP107076	Primary tumour - solid tissue	SA515327	AWS - Virginia,Azure - Toronto,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	5.95494809E8
